Country,Signatures,Threshold,Percentage,Petition_ID,Population,GDP,Population_Density,Unemployment_Rate,Tertiary_Enrollment,Life_Expectancy,Urban_Population,Labor_Participation,Signatures_Per_Capita,GDP_Per_Capita,Threshold_Ratio,Threshold_Per_Capita,Petition_Name
Cyprus,6,4230,0.14,eci_table_24,1198575.0,24564647935.0,131,7.27,75.9,80.8,800708.0,63.1,5.005944559164007e-06,20494.87761299877,0.0014184397163120568,0.003529190914210625,"Protect EU Rural Heritage, Food Security and Supply"
Czech Republic,88,14805,0.59,eci_table_24,10669709.0,246489245495.0,139,1.93,64.1,79.0,7887156.0,60.6,8.247647616256451e-06,23101.777704996453,0.005943937858831476,0.0013875729881667814,"Protect EU Rural Heritage, Food Security and Supply"
Denmark,119,9870,1.21,eci_table_24,5818553.0,348078018464.0,137,4.91,80.6,81.0,5119978.0,62.2,2.0451820237780767e-05,59822.092960913134,0.012056737588652482,0.0016962980314865225,"Protect EU Rural Heritage, Food Security and Supply"
Estonia,4,4935,0.08,eci_table_24,1331824.0,31386949981.0,31,5.11,69.6,78.2,916024.0,63.6,3.0033998486286477e-06,23566.890205462583,0.0008105369807497467,0.003705444563245594,"Protect EU Rural Heritage, Food Security and Supply"
Finland,488,9870,4.94,eci_table_24,5520314.0,268761201365.0,18,6.59,88.2,81.7,4716888.0,59.1,8.840076850700884e-05,48685.853986747854,0.04944275582573455,0.0017879417728774124,"Protect EU Rural Heritage, Food Security and Supply"
France,240,55695,0.43,eci_table_24,67059887.0,2715518274227.0,119,8.43,65.6,82.5,54123364.0,55.1,3.5788906116110814e-06,40493.9285720389,0.0043091839482897925,0.0008305263025569965,"Protect EU Rural Heritage, Food Security and Supply"
Germany,312,67680,0.46,eci_table_24,83132799.0,3845630030824.0,240,3.04,70.2,80.9,64324835.0,60.8,3.7530313396521148e-06,46258.8782897109,0.004609929078014184,0.0008141191059860742,"Protect EU Rural Heritage, Food Security and Supply"
Greece,14736,14805,99.53,eci_table_24,10716322.0,209852761469.0,81,17.24,136.6,81.3,8507474.0,51.8,0.0013750986579164008,19582.53601086268,0.9953394123606889,0.0013815374342055044,"Protect EU Rural Heritage, Food Security and Supply"
Hungary,1178,14805,7.96,eci_table_24,9769949.0,160967157504.0,107,3.4,48.5,75.8,6999582.0,56.5,0.00012057381261662677,16475.741838979917,0.07956771361026681,0.0015153610320790825,"Protect EU Rural Heritage, Food Security and Supply"
Republic of Ireland,36,9165,0.39,eci_table_24,5007069.0,388698711348.0,72,4.93,77.8,82.3,3133123.0,62.1,7.1898350112610795e-06,77629.9889911643,0.003927986906710311,0.0018304121632835497,"Protect EU Rural Heritage, Food Security and Supply"
Italy,261,53580,0.49,eci_table_24,60297396.0,2001244392042.0,206,9.89,61.9,82.9,42651966.0,49.6,4.328545133192816e-06,33189.56579886136,0.0048712206047032474,0.0008885955871129162,"Protect EU Rural Heritage, Food Security and Supply"
Latvia,6,5640,0.11,eci_table_24,1912789.0,34117202555.0,30,6.52,88.1,74.7,1304943.0,61.4,3.1367808995137467e-06,17836.364886560932,0.0010638297872340426,0.0029485740455429217,"Protect EU Rural Heritage, Food Security and Supply"
Lithuania,2004,7755,25.84,eci_table_24,2786844.0,54219315600.0,43,6.35,72.4,75.7,1891013.0,61.6,0.0007190929955175102,19455.45412660343,0.2584139264990329,0.0027827176548095266,"Protect EU Rural Heritage, Food Security and Supply"
Luxembourg,6,4230,0.14,eci_table_24,645397.0,71104919108.0,242,5.36,19.2,82.1,565488.0,59.3,9.29660348591642e-06,110172.37314087298,0.0014184397163120568,0.006554105457571077,"Protect EU Rural Heritage, Food Security and Supply"
Malta,6,4230,0.14,eci_table_24,502653.0,14786156563.0,1380,3.47,54.3,82.3,475902.0,56.5,1.1936664060495014e-05,29416.230606402427,0.0014184397163120568,0.008415348162648984,"Protect EU Rural Heritage, Food Security and Supply"
Netherlands,68,20445,0.33,eci_table_24,17332850.0,909070395161.0,508,3.2,85.0,81.8,15924729.0,63.6,3.923186319618528e-06,52447.83143920359,0.003325996576179995,0.0011795521221264823,"Protect EU Rural Heritage, Food Security and Supply"
Poland,419,36660,1.14,eci_table_24,37970874.0,592164400688.0,124,3.47,67.8,77.6,22796574.0,56.7,1.1034773653089998e-05,15595.227033436207,0.011429350791052919,0.0009654768547071105,"Protect EU Rural Heritage, Food Security and Supply"
Portugal,552,14805,3.73,eci_table_24,10269417.0,237686075635.0,111,6.33,63.9,81.3,6753579.0,58.8,5.3751834208309975e-05,23145.04081731222,0.037284701114488346,0.0014416592490109224,"Protect EU Rural Heritage, Food Security and Supply"
Romania,126,23265,0.54,eci_table_24,19356544.0,250077444017.0,84,3.98,49.4,75.4,10468793.0,54.7,6.509426476131276e-06,12919.529644186483,0.005415860735009671,0.0012019191029142393,"Protect EU Rural Heritage, Food Security and Supply"
Slovakia,16,9870,0.16,eci_table_24,5454073.0,105422304976.0,114,5.56,46.6,77.2,2930419.0,59.5,2.9335874308979728e-06,19329.0968008679,0.0016210739614994933,0.001809656746435187,"Protect EU Rural Heritage, Food Security and Supply"
Slovenia,19,5640,0.34,eci_table_24,2087946.0,53742159517.0,103,4.2,78.6,81.0,1144654.0,58.4,9.099852199242701e-06,25739.247814359183,0.003368794326241135,0.0027012192844067806,"Protect EU Rural Heritage, Food Security and Supply"
Spain,461,41595,1.11,eci_table_24,47076781.0,1394116310769.0,94,13.96,88.9,83.3,37927409.0,57.5,9.792513213679584e-06,29613.67113798626,0.01108306286813319,0.0008835565881193109,"Protect EU Rural Heritage, Food Security and Supply"
Sweden,25,14805,0.17,eci_table_24,10285453.0,530832908738.0,25,6.48,67.0,82.5,9021165.0,64.6,2.43061729998669e-06,51610.06605523354,0.0016886187098953055,0.0014394115650521178,"Protect EU Rural Heritage, Food Security and Supply"
Austria,34,13395,0.25,eci_table_25,8877067.0,446314739528.0,109,4.67,85.1,81.6,5194416.0,60.7,3.83009388123352e-06,50277.27508736838,0.00253826054497947,0.0015089443393859706,Focus on Specific Learning Disabilities
Belgium,54,14805,0.36,eci_table_25,11484055.0,529606710418.0,383,5.59,79.7,81.6,11259082.0,53.6,4.702171837386707e-06,46116.699233676605,0.00364741641337386,0.0012891787787501889,Focus on Specific Learning Disabilities
Bulgaria,63,11985,0.53,eci_table_25,6975761.0,86000000000.0,64,4.34,71.0,74.9,5256027.0,55.4,9.03127271705553e-06,12328.404026456756,0.005256570713391739,0.001718092119268421,Focus on Specific Learning Disabilities
Croatia,25,8460,0.3,eci_table_25,4067500.0,60415553039.0,73,6.93,67.9,78.1,2328318.0,51.2,6.146281499692686e-06,14853.239837492318,0.002955082742316785,0.002079901659496005,Focus on Specific Learning Disabilities
Cyprus,4,4230,0.09,eci_table_25,1198575.0,24564647935.0,131,7.27,75.9,80.8,800708.0,63.1,3.3372963727760048e-06,20494.87761299877,0.0009456264775413711,0.003529190914210625,Focus on Specific Learning Disabilities
Czech Republic,7,14805,0.05,eci_table_25,10669709.0,246489245495.0,139,1.93,64.1,79.0,7887156.0,60.6,6.560628785658541e-07,23101.777704996453,0.00047281323877068556,0.0013875729881667814,Focus on Specific Learning Disabilities
Denmark,8,9870,0.08,eci_table_25,5818553.0,348078018464.0,137,4.91,80.6,81.0,5119978.0,62.2,1.3749122848928247e-06,59822.092960913134,0.0008105369807497467,0.0016962980314865225,Focus on Specific Learning Disabilities
Estonia,22,4935,0.45,eci_table_25,1331824.0,31386949981.0,31,5.11,69.6,78.2,916024.0,63.6,1.6518699167457562e-05,23566.890205462583,0.004457953394123607,0.003705444563245594,Focus on Specific Learning Disabilities
Finland,54,9870,0.55,eci_table_25,5520314.0,268761201365.0,18,6.59,88.2,81.7,4716888.0,59.1,9.782052252824748e-06,48685.853986747854,0.00547112462006079,0.0017879417728774124,Focus on Specific Learning Disabilities
France,150,55695,0.27,eci_table_25,67059887.0,2715518274227.0,119,8.43,65.6,82.5,54123364.0,55.1,2.2368066322569257e-06,40493.9285720389,0.00269323996768112,0.0008305263025569965,Focus on Specific Learning Disabilities
Germany,152,67680,0.22,eci_table_25,83132799.0,3845630030824.0,240,3.04,70.2,80.9,64324835.0,60.8,1.8283998834202612e-06,46258.8782897109,0.0022458628841607567,0.0008141191059860742,Focus on Specific Learning Disabilities
Greece,92,14805,0.62,eci_table_25,10716322.0,209852761469.0,81,17.24,136.6,81.3,8507474.0,51.8,8.585035052138224e-06,19582.53601086268,0.006214116852414725,0.0013815374342055044,Focus on Specific Learning Disabilities
Hungary,26,14805,0.18,eci_table_25,9769949.0,160967157504.0,107,3.4,48.5,75.8,6999582.0,56.5,2.661221670655599e-06,16475.741838979917,0.0017561634582911178,0.0015153610320790825,Focus on Specific Learning Disabilities
Republic of Ireland,22,9165,0.24,eci_table_25,5007069.0,388698711348.0,72,4.93,77.8,82.3,3133123.0,62.1,4.393788062437326e-06,77629.9889911643,0.0024004364429896343,0.0018304121632835497,Focus on Specific Learning Disabilities
Italy,274,53580,0.51,eci_table_25,60297396.0,2001244392042.0,206,9.89,61.9,82.9,42651966.0,49.6,4.544143166646865e-06,33189.56579886136,0.00511384845091452,0.0008885955871129162,Focus on Specific Learning Disabilities
Latvia,3,5640,0.05,eci_table_25,1912789.0,34117202555.0,30,6.52,88.1,74.7,1304943.0,61.4,1.5683904497568733e-06,17836.364886560932,0.0005319148936170213,0.0029485740455429217,Focus on Specific Learning Disabilities
Lithuania,17,7755,0.22,eci_table_25,2786844.0,54219315600.0,43,6.35,72.4,75.7,1891013.0,61.6,6.100090281336164e-06,19455.45412660343,0.002192134107027724,0.0027827176548095266,Focus on Specific Learning Disabilities
Luxembourg,7,4230,0.17,eci_table_25,645397.0,71104919108.0,242,5.36,19.2,82.1,565488.0,59.3,1.0846037400235824e-05,110172.37314087298,0.0016548463356973995,0.006554105457571077,Focus on Specific Learning Disabilities
Malta,1,4230,0.02,eci_table_25,502653.0,14786156563.0,1380,3.47,54.3,82.3,475902.0,56.5,1.9894440100825024e-06,29416.230606402427,0.00023640661938534278,0.008415348162648984,Focus on Specific Learning Disabilities
Netherlands,46,20445,0.22,eci_table_25,17332850.0,909070395161.0,508,3.2,85.0,81.8,15924729.0,63.6,2.653920157389004e-06,52447.83143920359,0.0022499388603570555,0.0011795521221264823,Focus on Specific Learning Disabilities
Poland,32,36660,0.09,eci_table_25,37970874.0,592164400688.0,124,3.47,67.8,77.6,22796574.0,56.7,8.427512097825296e-07,15595.227033436207,0.000872885979268958,0.0009654768547071105,Focus on Specific Learning Disabilities
Portugal,29,14805,0.2,eci_table_25,10269417.0,237686075635.0,111,6.33,63.9,81.3,6753579.0,58.8,2.8239188261612125e-06,23145.04081731222,0.0019587977034785545,0.0014416592490109224,Focus on Specific Learning Disabilities
Romania,20,23265,0.09,eci_table_25,19356544.0,250077444017.0,84,3.98,49.4,75.4,10468793.0,54.7,1.0332422977986152e-06,12919.529644186483,0.0008596604341285192,0.0012019191029142393,Focus on Specific Learning Disabilities
Slovakia,14,9870,0.14,eci_table_25,5454073.0,105422304976.0,114,5.56,46.6,77.2,2930419.0,59.5,2.5668890020357262e-06,19329.0968008679,0.0014184397163120568,0.001809656746435187,Focus on Specific Learning Disabilities
Slovenia,8,5640,0.14,eci_table_25,2087946.0,53742159517.0,103,4.2,78.6,81.0,1144654.0,58.4,3.831516715470611e-06,25739.247814359183,0.0014184397163120568,0.0027012192844067806,Focus on Specific Learning Disabilities
Spain,152,41595,0.37,eci_table_25,47076781.0,1394116310769.0,94,13.96,88.9,83.3,37927409.0,57.5,3.2287679142717936e-06,29613.67113798626,0.003654285370837841,0.0008835565881193109,Focus on Specific Learning Disabilities
Sweden,11,14805,0.07,eci_table_25,10285453.0,530832908738.0,25,6.48,67.0,82.5,9021165.0,64.6,1.0694716119941436e-06,51610.06605523354,0.0007429922323539345,0.0014394115650521178,Focus on Specific Learning Disabilities
Austria,209,13395,1.56,eci_table_26,8877067.0,446314739528.0,109,4.67,85.1,81.6,5194416.0,60.7,2.354381238758252e-05,50277.27508736838,0.015602836879432624,0.0015089443393859706,VEGAN MEAL
Belgium,180,14805,1.22,eci_table_26,11484055.0,529606710418.0,383,5.59,79.7,81.6,11259082.0,53.6,1.5673906124622357e-05,46116.699233676605,0.0121580547112462,0.0012891787787501889,VEGAN MEAL
Bulgaria,29,11985,0.24,eci_table_26,6975761.0,86000000000.0,64,4.34,71.0,74.9,5256027.0,55.4,4.157252520549371e-06,12328.404026456756,0.002419691280767626,0.001718092119268421,VEGAN MEAL
Croatia,41,8460,0.48,eci_table_26,4067500.0,60415553039.0,73,6.93,67.9,78.1,2328318.0,51.2,1.0079901659496005e-05,14853.239837492318,0.004846335697399527,0.002079901659496005,VEGAN MEAL
Cyprus,5,4230,0.12,eci_table_26,1198575.0,24564647935.0,131,7.27,75.9,80.8,800708.0,63.1,4.171620465970006e-06,20494.87761299877,0.001182033096926714,0.003529190914210625,VEGAN MEAL
Czech Republic,20,14805,0.14,eci_table_26,10669709.0,246489245495.0,139,1.93,64.1,79.0,7887156.0,60.6,1.8744653673310116e-06,23101.777704996453,0.0013508949679162446,0.0013875729881667814,VEGAN MEAL
Denmark,38,9870,0.39,eci_table_26,5818553.0,348078018464.0,137,4.91,80.6,81.0,5119978.0,62.2,6.530833353240918e-06,59822.092960913134,0.003850050658561297,0.0016962980314865225,VEGAN MEAL
Estonia,20,4935,0.41,eci_table_26,1331824.0,31386949981.0,31,5.11,69.6,78.2,916024.0,63.6,1.5016999243143238e-05,23566.890205462583,0.004052684903748734,0.003705444563245594,VEGAN MEAL
Finland,129,9870,1.31,eci_table_26,5520314.0,268761201365.0,18,6.59,88.2,81.7,4716888.0,59.1,2.3368235937303566e-05,48685.853986747854,0.013069908814589666,0.0017879417728774124,VEGAN MEAL
France,741,55695,1.33,eci_table_26,67059887.0,2715518274227.0,119,8.43,65.6,82.5,54123364.0,55.1,1.1049824763349214e-05,40493.9285720389,0.013304605440344735,0.0008305263025569965,VEGAN MEAL
Germany,3258,67680,4.81,eci_table_26,83132799.0,3845630030824.0,240,3.04,70.2,80.9,64324835.0,60.8,3.919030802752112e-05,46258.8782897109,0.048138297872340426,0.0008141191059860742,VEGAN MEAL
Greece,95,14805,0.64,eci_table_26,10716322.0,209852761469.0,81,17.24,136.6,81.3,8507474.0,51.8,8.864981847316644e-06,19582.53601086268,0.006416751097602162,0.0013815374342055044,VEGAN MEAL
Hungary,213,14805,1.44,eci_table_26,9769949.0,160967157504.0,107,3.4,48.5,75.8,6999582.0,56.5,2.1801546763447794e-05,16475.741838979917,0.014387031408308004,0.0015153610320790825,VEGAN MEAL
Republic of Ireland,53,9165,0.58,eci_table_26,5007069.0,388698711348.0,72,4.93,77.8,82.3,3133123.0,62.1,1.0585034877689922e-05,77629.9889911643,0.005782869612656847,0.0018304121632835497,VEGAN MEAL
Italy,2006,53580,3.74,eci_table_26,60297396.0,2001244392042.0,206,9.89,61.9,82.9,42651966.0,49.6,3.3268435008370844e-05,33189.56579886136,0.03743934303844718,0.0008885955871129162,VEGAN MEAL
Latvia,12,5640,0.21,eci_table_26,1912789.0,34117202555.0,30,6.52,88.1,74.7,1304943.0,61.4,6.273561799027493e-06,17836.364886560932,0.002127659574468085,0.0029485740455429217,VEGAN MEAL
Lithuania,24,7755,0.31,eci_table_26,2786844.0,54219315600.0,43,6.35,72.4,75.7,1891013.0,61.6,8.61189216188635e-06,19455.45412660343,0.003094777562862669,0.0027827176548095266,VEGAN MEAL
Luxembourg,28,4230,0.66,eci_table_26,645397.0,71104919108.0,242,5.36,19.2,82.1,565488.0,59.3,4.33841496009433e-05,110172.37314087298,0.006619385342789598,0.006554105457571077,VEGAN MEAL
Malta,5,4230,0.12,eci_table_26,502653.0,14786156563.0,1380,3.47,54.3,82.3,475902.0,56.5,9.947220050412511e-06,29416.230606402427,0.001182033096926714,0.008415348162648984,VEGAN MEAL
Netherlands,194,20445,0.95,eci_table_26,17332850.0,909070395161.0,508,3.2,85.0,81.8,15924729.0,63.6,1.11926197942058e-05,52447.83143920359,0.009488872584984103,0.0011795521221264823,VEGAN MEAL
Poland,126,36660,0.34,eci_table_26,37970874.0,592164400688.0,124,3.47,67.8,77.6,22796574.0,56.7,3.3183328885187106e-06,15595.227033436207,0.003436988543371522,0.0009654768547071105,VEGAN MEAL
Portugal,84,14805,0.57,eci_table_26,10269417.0,237686075635.0,111,6.33,63.9,81.3,6753579.0,58.8,8.179626944742822e-06,23145.04081731222,0.005673758865248227,0.0014416592490109224,VEGAN MEAL
Romania,96,23265,0.41,eci_table_26,19356544.0,250077444017.0,84,3.98,49.4,75.4,10468793.0,54.7,4.9595630294333534e-06,12919.529644186483,0.0041263700838168925,0.0012019191029142393,VEGAN MEAL
Slovakia,55,9870,0.56,eci_table_26,5454073.0,105422304976.0,114,5.56,46.6,77.2,2930419.0,59.5,1.0084206793711782e-05,19329.0968008679,0.005572441742654508,0.001809656746435187,VEGAN MEAL
Slovenia,21,5640,0.37,eci_table_26,2087946.0,53742159517.0,103,4.2,78.6,81.0,1144654.0,58.4,1.0057731378110353e-05,25739.247814359183,0.003723404255319149,0.0027012192844067806,VEGAN MEAL
Spain,264,41595,0.63,eci_table_26,47076781.0,1394116310769.0,94,13.96,88.9,83.3,37927409.0,57.5,5.607860061629957e-06,29613.67113798626,0.006346916696718356,0.0008835565881193109,VEGAN MEAL
Sweden,57,14805,0.39,eci_table_26,10285453.0,530832908738.0,25,6.48,67.0,82.5,9021165.0,64.6,5.541807443969653e-06,51610.06605523354,0.003850050658561297,0.0014394115650521178,VEGAN MEAL
Austria,13,13395,0.1,eci_table_27,8877067.0,446314739528.0,109,4.67,85.1,81.6,5194416.0,60.7,1.46444766047164e-06,50277.27508736838,0.0009705113848450914,0.0015089443393859706,European Day of Whatever it Takes
Belgium,13,14805,0.09,eci_table_27,11484055.0,529606710418.0,383,5.59,79.7,81.6,11259082.0,53.6,1.1320043312227257e-06,46116.699233676605,0.0008780817291455589,0.0012891787787501889,European Day of Whatever it Takes
Bulgaria,1,11985,0.01,eci_table_27,6975761.0,86000000000.0,64,4.34,71.0,74.9,5256027.0,55.4,1.4335353519135762e-07,12328.404026456756,8.343763037129746e-05,0.001718092119268421,European Day of Whatever it Takes
Croatia,3,8460,0.04,eci_table_27,4067500.0,60415553039.0,73,6.93,67.9,78.1,2328318.0,51.2,7.375537799631223e-07,14853.239837492318,0.0003546099290780142,0.002079901659496005,European Day of Whatever it Takes
Cyprus,10,4230,0.24,eci_table_27,1198575.0,24564647935.0,131,7.27,75.9,80.8,800708.0,63.1,8.343240931940012e-06,20494.87761299877,0.002364066193853428,0.003529190914210625,European Day of Whatever it Takes
Czech Republic,4,14805,0.03,eci_table_27,10669709.0,246489245495.0,139,1.93,64.1,79.0,7887156.0,60.6,3.748930734662023e-07,23101.777704996453,0.0002701789935832489,0.0013875729881667814,European Day of Whatever it Takes
Denmark,2,9870,0.02,eci_table_27,5818553.0,348078018464.0,137,4.91,80.6,81.0,5119978.0,62.2,3.4372807122320616e-07,59822.092960913134,0.00020263424518743666,0.0016962980314865225,European Day of Whatever it Takes
Estonia,3,4935,0.06,eci_table_27,1331824.0,31386949981.0,31,5.11,69.6,78.2,916024.0,63.6,2.2525498864714856e-06,23566.890205462583,0.0006079027355623101,0.003705444563245594,European Day of Whatever it Takes
Finland,8,9870,0.08,eci_table_27,5520314.0,268761201365.0,18,6.59,88.2,81.7,4716888.0,59.1,1.4491929263444072e-06,48685.853986747854,0.0008105369807497467,0.0017879417728774124,European Day of Whatever it Takes
France,43,55695,0.08,eci_table_27,67059887.0,2715518274227.0,119,8.43,65.6,82.5,54123364.0,55.1,6.412179012469854e-07,40493.9285720389,0.0007720621240685879,0.0008305263025569965,European Day of Whatever it Takes
Germany,32,67680,0.05,eci_table_27,83132799.0,3845630030824.0,240,3.04,70.2,80.9,64324835.0,60.8,3.8492629124637074e-07,46258.8782897109,0.00047281323877068556,0.0008141191059860742,European Day of Whatever it Takes
Greece,9,14805,0.06,eci_table_27,10716322.0,209852761469.0,81,17.24,136.6,81.3,8507474.0,51.8,8.39840385535261e-07,19582.53601086268,0.0006079027355623101,0.0013815374342055044,European Day of Whatever it Takes
Hungary,7,14805,0.05,eci_table_27,9769949.0,160967157504.0,107,3.4,48.5,75.8,6999582.0,56.5,7.164827574841998e-07,16475.741838979917,0.00047281323877068556,0.0015153610320790825,European Day of Whatever it Takes
Republic of Ireland,7,9165,0.08,eci_table_27,5007069.0,388698711348.0,72,4.93,77.8,82.3,3133123.0,62.1,1.3980234744118766e-06,77629.9889911643,0.0007637752318603383,0.0018304121632835497,European Day of Whatever it Takes
Italy,51,53580,0.1,eci_table_27,60297396.0,2001244392042.0,206,9.89,61.9,82.9,42651966.0,49.6,8.458076697043435e-07,33189.56579886136,0.0009518477043673013,0.0008885955871129162,European Day of Whatever it Takes
Latvia,1,5640,0.02,eci_table_27,1912789.0,34117202555.0,30,6.52,88.1,74.7,1304943.0,61.4,5.227968165856245e-07,17836.364886560932,0.0001773049645390071,0.0029485740455429217,European Day of Whatever it Takes
Lithuania,2,7755,0.03,eci_table_27,2786844.0,54219315600.0,43,6.35,72.4,75.7,1891013.0,61.6,7.176576801571957e-07,19455.45412660343,0.0002578981302385558,0.0027827176548095266,European Day of Whatever it Takes
Luxembourg,0,4230,0.0,eci_table_27,645397.0,71104919108.0,242,5.36,19.2,82.1,565488.0,59.3,0.0,110172.37314087298,0.0,0.006554105457571077,European Day of Whatever it Takes
Malta,0,4230,0.0,eci_table_27,502653.0,14786156563.0,1380,3.47,54.3,82.3,475902.0,56.5,0.0,29416.230606402427,0.0,0.008415348162648984,European Day of Whatever it Takes
Netherlands,5,20445,0.02,eci_table_27,17332850.0,909070395161.0,508,3.2,85.0,81.8,15924729.0,63.6,2.884695823248918e-07,52447.83143920359,0.00024455857177794083,0.0011795521221264823,European Day of Whatever it Takes
Poland,5,36660,0.01,eci_table_27,37970874.0,592164400688.0,124,3.47,67.8,77.6,22796574.0,56.7,1.3167987652852026e-07,15595.227033436207,0.00013638843426077467,0.0009654768547071105,European Day of Whatever it Takes
Portugal,8,14805,0.05,eci_table_27,10269417.0,237686075635.0,111,6.33,63.9,81.3,6753579.0,58.8,7.790120899755069e-07,23145.04081731222,0.0005403579871664978,0.0014416592490109224,European Day of Whatever it Takes
Romania,11,23265,0.05,eci_table_27,19356544.0,250077444017.0,84,3.98,49.4,75.4,10468793.0,54.7,5.682832637892384e-07,12919.529644186483,0.00047281323877068556,0.0012019191029142393,European Day of Whatever it Takes
Slovakia,1,9870,0.01,eci_table_27,5454073.0,105422304976.0,114,5.56,46.6,77.2,2930419.0,59.5,1.833492144311233e-07,19329.0968008679,0.00010131712259371833,0.001809656746435187,European Day of Whatever it Takes
Slovenia,0,5640,0.0,eci_table_27,2087946.0,53742159517.0,103,4.2,78.6,81.0,1144654.0,58.4,0.0,25739.247814359183,0.0,0.0027012192844067806,European Day of Whatever it Takes
Spain,13,41595,0.03,eci_table_27,47076781.0,1394116310769.0,94,13.96,88.9,83.3,37927409.0,57.5,2.761446242469297e-07,29613.67113798626,0.00031253756461113117,0.0008835565881193109,European Day of Whatever it Takes
Sweden,2,14805,0.01,eci_table_27,10285453.0,530832908738.0,25,6.48,67.0,82.5,9021165.0,64.6,1.9444938399893519e-07,51610.06605523354,0.00013508949679162446,0.0014394115650521178,European Day of Whatever it Takes
