Petition_ID,Petition_Name,Country,Genre,Year,Total_Signatures,Successful,Signatures,Signatures_Per_Capita,Population,Population_Density,GDP_Per_Capita,Unemployment,Tertiary_Enrollment,Life_Expectancy,Media_Literacy_Index,Governance,Social_Capital,Personal_Freedom,Education
eci_table_16,Development of Ukrainian culture,Republic of Ireland,Culture,2023,1095,False,31,6.191246815252596e-06,5007069.0,72,77629.9889911643,4.93,77.8,82.3,70,81.72,67.73,88.59,85.0
eci_table_16,Development of Ukrainian culture,Italy,Culture,2023,1095,False,120,1.9901356934219846e-06,60297396.0,206,33189.56579886136,9.89,61.9,82.9,47,62.33,60.97,78.44,80.0
eci_table_16,Development of Ukrainian culture,Latvia,Culture,2023,1095,False,11,5.750764982441869e-06,1912789.0,30,17836.364886560932,6.52,88.1,74.7,55,68.82,55.06,81.39,81.36
eci_table_16,Development of Ukrainian culture,Lithuania,Culture,2023,1095,False,16,5.7412614412575655e-06,2786844.0,43,19455.45412660343,6.35,72.4,75.7,54,72.57,47.26,79.62,81.8
eci_table_16,Development of Ukrainian culture,Luxembourg,Culture,2023,1095,False,1,1.5494339143194031e-06,645397.0,242,110172.37314087298,5.36,19.2,82.1,53,86.31,66.6,89.2,78.79
eci_table_16,Development of Ukrainian culture,Malta,Culture,2023,1095,False,3,5.968332030247507e-06,502653.0,1380,29416.230606402427,3.47,54.3,82.3,45,70.26,68.19,81.05,78.33
eci_table_16,Development of Ukrainian culture,Netherlands,Culture,2023,1095,False,59,3.4039410714337225e-06,17332850.0,508,52447.83143920359,3.2,85.0,81.8,64,87.34,74.03,90.08,86.43
eci_table_16,Development of Ukrainian culture,Poland,Culture,2023,1095,False,64,1.6855024195650593e-06,37970874.0,124,15595.227033436207,3.47,67.8,77.6,53,58.03,63.27,67.09,78.63
eci_table_16,Development of Ukrainian culture,Portugal,Culture,2023,1095,False,26,2.531789292420397e-06,10269417.0,111,23145.04081731222,6.33,63.9,81.3,60,73.19,62.92,85.78,77.64
eci_table_16,Development of Ukrainian culture,Romania,Culture,2023,1095,False,32,1.6531876764777845e-06,19356544.0,84,12919.529644186485,3.98,49.4,75.4,32,57.11,49.96,73.56,70.47
eci_table_16,Development of Ukrainian culture,Slovakia,Culture,2023,1095,False,15,2.750238216466849e-06,5454073.0,114,19329.0968008679,5.56,46.6,77.2,48,61.93,61.15,78.6,72.75
eci_table_16,Development of Ukrainian culture,Slovenia,Culture,2023,1095,False,5,2.394697947169132e-06,2087946.0,103,25739.247814359183,4.2,78.6,81.0,55,63.66,62.69,75.8,81.8
eci_table_16,Development of Ukrainian culture,Spain,Culture,2023,1095,False,48,1.0196109202963558e-06,47076781.0,94,29613.67113798626,13.96,88.9,83.3,58,72.48,69.27,83.65,80.98
eci_table_16,Development of Ukrainian culture,Sweden,Culture,2023,1095,False,21,2.0417185319888198e-06,10285453.0,25,51610.06605523354,6.48,67.0,82.5,71,86.41,78.29,91.9,85.92
eci_table_17,EU Live Bus Stop Info,Austria,Technology,2023,3746,False,173,1.948841886627644e-05,8877067.0,109,50277.27508736838,4.67,85.1,81.6,59,81.19,67.94,85.99,81.93
eci_table_17,EU Live Bus Stop Info,Belgium,Technology,2023,3746,False,108,9.404343674773414e-06,11484055.0,383,46116.699233676605,5.59,79.7,81.6,61,80.31,64.55,87.7,84.79
eci_table_17,EU Live Bus Stop Info,Bulgaria,Technology,2023,3746,False,49,7.024323224376523e-06,6975761.0,64,12328.404026456756,4.34,71.0,74.9,31,53.12,54.62,68.31,72.79
eci_table_17,EU Live Bus Stop Info,Croatia,Technology,2023,3746,False,60,1.4751075599262446e-05,4067500.0,73,14853.239837492318,6.93,67.9,78.1,45,56.15,52.19,75.16,73.54
eci_table_17,EU Live Bus Stop Info,Cyprus,Technology,2023,3746,False,29,2.4195398702626037e-05,1198575.0,131,20494.87761299877,7.27,75.9,80.8,39,65.69,56.86,78.31,79.14
eci_table_17,EU Live Bus Stop Info,Czech Republic,Technology,2023,3746,False,52,4.87360995506063e-06,10669709.0,139,23101.777704996453,1.93,64.1,79.0,58,68.72,61.62,82.53,80.66
eci_table_17,EU Live Bus Stop Info,Denmark,Technology,2023,3746,False,27,4.640328961513283e-06,5818553.0,137,59822.092960913134,4.91,80.6,81.0,73,89.45,82.56,94.09,87.48
eci_table_17,EU Live Bus Stop Info,Estonia,Technology,2023,3746,False,16,1.2013599394514593e-05,1331824.0,31,23566.890205462583,5.11,69.6,78.2,71,79.03,61.94,87.2,82.19
eci_table_17,EU Live Bus Stop Info,Finland,Technology,2023,3746,False,59,1.0687797831790005e-05,5520314.0,18,48685.853986747854,6.59,88.2,81.7,74,90.41,77.27,91.96,88.38
eci_table_17,EU Live Bus Stop Info,France,Technology,2023,3746,False,162,2.41575116283748e-06,67059887.0,119,40493.9285720389,8.43,65.6,82.5,57,77.24,60.6,79.06,81.27
eci_table_17,EU Live Bus Stop Info,Germany,Technology,2023,3746,False,592,7.121136388057859e-06,83132799.0,240,46258.8782897109,3.04,70.2,80.9,61,84.39,65.96,87.7,83.45
eci_table_17,EU Live Bus Stop Info,Greece,Technology,2023,3746,False,77,7.185301076246122e-06,10716322.0,81,19582.53601086268,17.24,136.6,81.3,38,60.81,52.31,73.3,79.34
eci_table_17,EU Live Bus Stop Info,Hungary,Technology,2023,3746,False,64,6.550699496998398e-06,9769949.0,107,16475.741838979917,3.4,48.5,75.8,41,45.75,59.51,60.36,77.34
eci_table_17,EU Live Bus Stop Info,Republic of Ireland,Technology,2023,3746,False,55,1.0984470156093314e-05,5007069.0,72,77629.9889911643,4.93,77.8,82.3,70,81.72,67.73,88.59,85.0
eci_table_17,EU Live Bus Stop Info,Italy,Technology,2023,3746,False,1011,1.676689321708022e-05,60297396.0,206,33189.56579886136,9.89,61.9,82.9,47,62.33,60.97,78.44,80.0
eci_table_17,EU Live Bus Stop Info,Latvia,Technology,2023,3746,False,21,1.0978733148298114e-05,1912789.0,30,17836.364886560932,6.52,88.1,74.7,55,68.82,55.06,81.39,81.36
eci_table_17,EU Live Bus Stop Info,Lithuania,Technology,2023,3746,False,22,7.894234481729153e-06,2786844.0,43,19455.45412660343,6.35,72.4,75.7,54,72.57,47.26,79.62,81.8
eci_table_17,EU Live Bus Stop Info,Luxembourg,Technology,2023,3746,False,9,1.3944905228874633e-05,645397.0,242,110172.37314087298,5.36,19.2,82.1,53,86.31,66.6,89.2,78.79
eci_table_17,EU Live Bus Stop Info,Malta,Technology,2023,3746,False,5,9.947220050412513e-06,502653.0,1380,29416.230606402427,3.47,54.3,82.3,45,70.26,68.19,81.05,78.33
eci_table_17,EU Live Bus Stop Info,Netherlands,Technology,2023,3746,False,121,6.980963892262381e-06,17332850.0,508,52447.83143920359,3.2,85.0,81.8,64,87.34,74.03,90.08,86.43
eci_table_17,EU Live Bus Stop Info,Poland,Technology,2023,3746,False,227,5.97826639439482e-06,37970874.0,124,15595.227033436207,3.47,67.8,77.6,53,58.03,63.27,67.09,78.63
eci_table_17,EU Live Bus Stop Info,Portugal,Technology,2023,3746,False,100,9.737651124693835e-06,10269417.0,111,23145.04081731222,6.33,63.9,81.3,60,73.19,62.92,85.78,77.64
eci_table_17,EU Live Bus Stop Info,Romania,Technology,2023,3746,False,197,1.017743663331636e-05,19356544.0,84,12919.529644186485,3.98,49.4,75.4,32,57.11,49.96,73.56,70.47
eci_table_17,EU Live Bus Stop Info,Slovakia,Technology,2023,3746,False,28,5.1337780040714524e-06,5454073.0,114,19329.0968008679,5.56,46.6,77.2,48,61.93,61.15,78.6,72.75
eci_table_17,EU Live Bus Stop Info,Slovenia,Technology,2023,3746,False,41,1.963652316678688e-05,2087946.0,103,25739.247814359183,4.2,78.6,81.0,55,63.66,62.69,75.8,81.8
eci_table_17,EU Live Bus Stop Info,Spain,Technology,2023,3746,False,391,8.305580621580731e-06,47076781.0,94,29613.67113798626,13.96,88.9,83.3,58,72.48,69.27,83.65,80.98
eci_table_17,EU Live Bus Stop Info,Sweden,Technology,2023,3746,False,50,4.86123459997338e-06,10285453.0,25,51610.06605523354,6.48,67.0,82.5,71,86.41,78.29,91.9,85.92
eci_table_18,Trust and Freedom,Austria,Governance,2023,22471,False,218,2.455766076790904e-05,8877067.0,109,50277.27508736838,4.67,85.1,81.6,59,81.19,67.94,85.99,81.93
eci_table_18,Trust and Freedom,Belgium,Governance,2023,22471,False,392,3.413428444917758e-05,11484055.0,383,46116.699233676605,5.59,79.7,81.6,61,80.31,64.55,87.7,84.79
eci_table_18,Trust and Freedom,Bulgaria,Governance,2023,22471,False,1961,0.0002811162825102,6975761.0,64,12328.404026456756,4.34,71.0,74.9,31,53.12,54.62,68.31,72.79
eci_table_18,Trust and Freedom,Croatia,Governance,2023,22471,False,294,7.228027043638599e-05,4067500.0,73,14853.239837492318,6.93,67.9,78.1,45,56.15,52.19,75.16,73.54
eci_table_18,Trust and Freedom,Cyprus,Governance,2023,22471,False,101,8.426673341259412e-05,1198575.0,131,20494.87761299877,7.27,75.9,80.8,39,65.69,56.86,78.31,79.14
eci_table_18,Trust and Freedom,Czech Republic,Governance,2023,22471,False,1172,0.0001098436705255,10669709.0,139,23101.777704996453,1.93,64.1,79.0,58,68.72,61.62,82.53,80.66
eci_table_18,Trust and Freedom,Denmark,Governance,2023,22471,False,178,3.059179833886535e-05,5818553.0,137,59822.092960913134,4.91,80.6,81.0,73,89.45,82.56,94.09,87.48
eci_table_18,Trust and Freedom,Estonia,Governance,2023,22471,False,113,8.48460457237593e-05,1331824.0,31,23566.890205462583,5.11,69.6,78.2,71,79.03,61.94,87.2,82.19
eci_table_18,Trust and Freedom,Finland,Governance,2023,22471,False,144,2.608547267419933e-05,5520314.0,18,48685.853986747854,6.59,88.2,81.7,74,90.41,77.27,91.96,88.38
eci_table_18,Trust and Freedom,France,Governance,2023,22471,False,2940,4.384140999223575e-05,67059887.0,119,40493.9285720389,8.43,65.6,82.5,57,77.24,60.6,79.06,81.27
eci_table_18,Trust and Freedom,Germany,Governance,2023,22471,False,1697,2.04131223826591e-05,83132799.0,240,46258.8782897109,3.04,70.2,80.9,61,84.39,65.96,87.7,83.45
eci_table_18,Trust and Freedom,Greece,Governance,2023,22471,False,1408,0.000131388362537,10716322.0,81,19582.53601086268,17.24,136.6,81.3,38,60.81,52.31,73.3,79.34
eci_table_18,Trust and Freedom,Hungary,Governance,2023,22471,False,93,9.518985206575797e-06,9769949.0,107,16475.741838979917,3.4,48.5,75.8,41,45.75,59.51,60.36,77.34
eci_table_18,Trust and Freedom,Republic of Ireland,Governance,2023,22471,False,188,3.754691616991897e-05,5007069.0,72,77629.9889911643,4.93,77.8,82.3,70,81.72,67.73,88.59,85.0
eci_table_18,Trust and Freedom,Italy,Governance,2023,22471,False,699,1.159254041418306e-05,60297396.0,206,33189.56579886136,9.89,61.9,82.9,47,62.33,60.97,78.44,80.0
eci_table_18,Trust and Freedom,Latvia,Governance,2023,22471,False,10,5.227968165856245e-06,1912789.0,30,17836.364886560932,6.52,88.1,74.7,55,68.82,55.06,81.39,81.36
eci_table_18,Trust and Freedom,Lithuania,Governance,2023,22471,False,24,8.61189216188635e-06,2786844.0,43,19455.45412660343,6.35,72.4,75.7,54,72.57,47.26,79.62,81.8
eci_table_18,Trust and Freedom,Luxembourg,Governance,2023,22471,False,60,9.29660348591642e-05,645397.0,242,110172.37314087298,5.36,19.2,82.1,53,86.31,66.6,89.2,78.79
eci_table_18,Trust and Freedom,Malta,Governance,2023,22471,False,41,8.15672044133826e-05,502653.0,1380,29416.230606402427,3.47,54.3,82.3,45,70.26,68.19,81.05,78.33
eci_table_18,Trust and Freedom,Netherlands,Governance,2023,22471,False,354,2.0423646428602332e-05,17332850.0,508,52447.83143920359,3.2,85.0,81.8,64,87.34,74.03,90.08,86.43
eci_table_18,Trust and Freedom,Poland,Governance,2023,22471,False,5960,0.0001569624128219,37970874.0,124,15595.227033436207,3.47,67.8,77.6,53,58.03,63.27,67.09,78.63
eci_table_18,Trust and Freedom,Portugal,Governance,2023,22471,False,519,5.053840933716101e-05,10269417.0,111,23145.04081731222,6.33,63.9,81.3,60,73.19,62.92,85.78,77.64
eci_table_18,Trust and Freedom,Romania,Governance,2023,22471,False,103,5.3211978336628686e-06,19356544.0,84,12919.529644186485,3.98,49.4,75.4,32,57.11,49.96,73.56,70.47
eci_table_18,Trust and Freedom,Slovakia,Governance,2023,22471,False,1986,0.0003641315398602,5454073.0,114,19329.0968008679,5.56,46.6,77.2,48,61.93,61.15,78.6,72.75
eci_table_18,Trust and Freedom,Slovenia,Governance,2023,22471,False,833,0.0003989566779983,2087946.0,103,25739.247814359183,4.2,78.6,81.0,55,63.66,62.69,75.8,81.8
eci_table_18,Trust and Freedom,Spain,Governance,2023,22471,False,727,1.5442857063655224e-05,47076781.0,94,29613.67113798626,13.96,88.9,83.3,58,72.48,69.27,83.65,80.98
eci_table_18,Trust and Freedom,Sweden,Governance,2023,22471,False,256,2.4889521151863704e-05,10285453.0,25,51610.06605523354,6.48,67.0,82.5,71,86.41,78.29,91.9,85.92
eci_table_19,Creation of a European Environment Authority,Austria,Environment,2023,14764,False,295,3.32316969107026e-05,8877067.0,109,50277.27508736838,4.67,85.1,81.6,59,81.19,67.94,85.99,81.93
eci_table_19,Creation of a European Environment Authority,Belgium,Environment,2023,14764,False,213,1.854745558080312e-05,11484055.0,383,46116.699233676605,5.59,79.7,81.6,61,80.31,64.55,87.7,84.79
eci_table_19,Creation of a European Environment Authority,Bulgaria,Environment,2023,14764,False,22,3.1537777742098675e-06,6975761.0,64,12328.404026456756,4.34,71.0,74.9,31,53.12,54.62,68.31,72.79
eci_table_19,Creation of a European Environment Authority,Croatia,Environment,2023,14764,False,32,7.867240319606638e-06,4067500.0,73,14853.239837492318,6.93,67.9,78.1,45,56.15,52.19,75.16,73.54
eci_table_19,Creation of a European Environment Authority,Cyprus,Environment,2023,14764,False,10,8.343240931940012e-06,1198575.0,131,20494.87761299877,7.27,75.9,80.8,39,65.69,56.86,78.31,79.14
eci_table_19,Creation of a European Environment Authority,Czech Republic,Environment,2023,14764,False,36,3.374037661195821e-06,10669709.0,139,23101.777704996453,1.93,64.1,79.0,58,68.72,61.62,82.53,80.66
eci_table_19,Creation of a European Environment Authority,Denmark,Environment,2023,14764,False,39,6.7026973888525205e-06,5818553.0,137,59822.092960913134,4.91,80.6,81.0,73,89.45,82.56,94.09,87.48
eci_table_19,Creation of a European Environment Authority,Estonia,Environment,2023,14764,False,6,4.505099772942971e-06,1331824.0,31,23566.890205462583,5.11,69.6,78.2,71,79.03,61.94,87.2,82.19
eci_table_19,Creation of a European Environment Authority,Finland,Environment,2023,14764,False,107,1.938295538985645e-05,5520314.0,18,48685.853986747854,6.59,88.2,81.7,74,90.41,77.27,91.96,88.38
eci_table_19,Creation of a European Environment Authority,France,Environment,2023,14764,False,689,1.0274398464166812e-05,67059887.0,119,40493.9285720389,8.43,65.6,82.5,57,77.24,60.6,79.06,81.27
eci_table_19,Creation of a European Environment Authority,Germany,Environment,2023,14764,False,811,9.755475693775209e-06,83132799.0,240,46258.8782897109,3.04,70.2,80.9,61,84.39,65.96,87.7,83.45
eci_table_19,Creation of a European Environment Authority,Greece,Environment,2023,14764,False,95,8.864981847316644e-06,10716322.0,81,19582.53601086268,17.24,136.6,81.3,38,60.81,52.31,73.3,79.34
eci_table_19,Creation of a European Environment Authority,Hungary,Environment,2023,14764,False,10701,0.001095297426834,9769949.0,107,16475.741838979917,3.4,48.5,75.8,41,45.75,59.51,60.36,77.34
eci_table_19,Creation of a European Environment Authority,Republic of Ireland,Environment,2023,14764,False,40,7.988705568067866e-06,5007069.0,72,77629.9889911643,4.93,77.8,82.3,70,81.72,67.73,88.59,85.0
eci_table_19,Creation of a European Environment Authority,Italy,Environment,2023,14764,False,597,9.900925074774372e-06,60297396.0,206,33189.56579886136,9.89,61.9,82.9,47,62.33,60.97,78.44,80.0
eci_table_19,Creation of a European Environment Authority,Latvia,Environment,2023,14764,False,5,2.6139840829281223e-06,1912789.0,30,17836.364886560932,6.52,88.1,74.7,55,68.82,55.06,81.39,81.36
eci_table_19,Creation of a European Environment Authority,Lithuania,Environment,2023,14764,False,18,6.458919121414762e-06,2786844.0,43,19455.45412660343,6.35,72.4,75.7,54,72.57,47.26,79.62,81.8
eci_table_19,Creation of a European Environment Authority,Luxembourg,Environment,2023,14764,False,11,1.7043773057513436e-05,645397.0,242,110172.37314087298,5.36,19.2,82.1,53,86.31,66.6,89.2,78.79
eci_table_19,Creation of a European Environment Authority,Malta,Environment,2023,14764,False,8,1.591555208066002e-05,502653.0,1380,29416.230606402427,3.47,54.3,82.3,45,70.26,68.19,81.05,78.33
eci_table_19,Creation of a European Environment Authority,Netherlands,Environment,2023,14764,False,238,1.3731152118664847e-05,17332850.0,508,52447.83143920359,3.2,85.0,81.8,64,87.34,74.03,90.08,86.43
eci_table_19,Creation of a European Environment Authority,Poland,Environment,2023,14764,False,113,2.9759652095445578e-06,37970874.0,124,15595.227033436207,3.47,67.8,77.6,53,58.03,63.27,67.09,78.63
eci_table_19,Creation of a European Environment Authority,Portugal,Environment,2023,14764,False,124,1.2074687394620355e-05,10269417.0,111,23145.04081731222,6.33,63.9,81.3,60,73.19,62.92,85.78,77.64
eci_table_19,Creation of a European Environment Authority,Romania,Environment,2023,14764,False,129,6.664412820801068e-06,19356544.0,84,12919.529644186485,3.98,49.4,75.4,32,57.11,49.96,73.56,70.47
eci_table_19,Creation of a European Environment Authority,Slovakia,Environment,2023,14764,False,38,6.967270148382686e-06,5454073.0,114,19329.0968008679,5.56,46.6,77.2,48,61.93,61.15,78.6,72.75
eci_table_19,Creation of a European Environment Authority,Slovenia,Environment,2023,14764,False,37,1.7720764809051576e-05,2087946.0,103,25739.247814359183,4.2,78.6,81.0,55,63.66,62.69,75.8,81.8
eci_table_19,Creation of a European Environment Authority,Spain,Environment,2023,14764,False,272,5.777795215012684e-06,47076781.0,94,29613.67113798626,13.96,88.9,83.3,58,72.48,69.27,83.65,80.98
eci_table_19,Creation of a European Environment Authority,Sweden,Environment,2023,14764,False,78,7.583525975958472e-06,10285453.0,25,51610.06605523354,6.48,67.0,82.5,71,86.41,78.29,91.9,85.92
eci_table_20,Win It On The Pitch,Austria,Sport,2022,3594,False,36,4.05539352130608e-06,8877067.0,109,50277.27508736838,4.67,85.1,81.6,59,81.19,67.94,85.99,81.93
eci_table_20,Win It On The Pitch,Belgium,Sport,2022,3594,False,60,5.224635374874119e-06,11484055.0,383,46116.699233676605,5.59,79.7,81.6,61,80.31,64.55,87.7,84.79
eci_table_20,Win It On The Pitch,Bulgaria,Sport,2022,3594,False,9,1.2901818167222185e-06,6975761.0,64,12328.404026456756,4.34,71.0,74.9,31,53.12,54.62,68.31,72.79
eci_table_20,Win It On The Pitch,Croatia,Sport,2022,3594,False,140,3.4419176398279044e-05,4067500.0,73,14853.239837492318,6.93,67.9,78.1,45,56.15,52.19,75.16,73.54
eci_table_20,Win It On The Pitch,Cyprus,Sport,2022,3594,False,0,0.0,1198575.0,131,20494.87761299877,7.27,75.9,80.8,39,65.69,56.86,78.31,79.14
eci_table_20,Win It On The Pitch,Czech Republic,Sport,2022,3594,False,107,1.0028389715220913e-05,10669709.0,139,23101.777704996453,1.93,64.1,79.0,58,68.72,61.62,82.53,80.66
eci_table_20,Win It On The Pitch,Denmark,Sport,2022,3594,False,46,7.905745638133742e-06,5818553.0,137,59822.092960913134,4.91,80.6,81.0,73,89.45,82.56,94.09,87.48
eci_table_20,Win It On The Pitch,Estonia,Sport,2022,3594,False,1,7.508499621571619e-07,1331824.0,31,23566.890205462583,5.11,69.6,78.2,71,79.03,61.94,87.2,82.19
eci_table_20,Win It On The Pitch,Finland,Sport,2022,3594,False,175,3.170109526378391e-05,5520314.0,18,48685.853986747854,6.59,88.2,81.7,74,90.41,77.27,91.96,88.38
eci_table_20,Win It On The Pitch,France,Sport,2022,3594,False,1159,1.7283059245238514e-05,67059887.0,119,40493.9285720389,8.43,65.6,82.5,57,77.24,60.6,79.06,81.27
eci_table_20,Win It On The Pitch,Germany,Sport,2022,3594,False,514,6.18287855314483e-06,83132799.0,240,46258.8782897109,3.04,70.2,80.9,61,84.39,65.96,87.7,83.45
eci_table_20,Win It On The Pitch,Greece,Sport,2022,3594,False,14,1.306418377499295e-06,10716322.0,81,19582.53601086268,17.24,136.6,81.3,38,60.81,52.31,73.3,79.34
eci_table_20,Win It On The Pitch,Hungary,Sport,2022,3594,False,7,7.164827574841998e-07,9769949.0,107,16475.741838979917,3.4,48.5,75.8,41,45.75,59.51,60.36,77.34
eci_table_20,Win It On The Pitch,Republic of Ireland,Sport,2022,3594,False,149,2.97579282410528e-05,5007069.0,72,77629.9889911643,4.93,77.8,82.3,70,81.72,67.73,88.59,85.0
eci_table_20,Win It On The Pitch,Italy,Sport,2022,3594,False,183,3.0349569324685263e-06,60297396.0,206,33189.56579886136,9.89,61.9,82.9,47,62.33,60.97,78.44,80.0
eci_table_20,Win It On The Pitch,Latvia,Sport,2022,3594,False,10,5.227968165856245e-06,1912789.0,30,17836.364886560932,6.52,88.1,74.7,55,68.82,55.06,81.39,81.36
eci_table_20,Win It On The Pitch,Lithuania,Sport,2022,3594,False,7,2.511801880550185e-06,2786844.0,43,19455.45412660343,6.35,72.4,75.7,54,72.57,47.26,79.62,81.8
eci_table_20,Win It On The Pitch,Luxembourg,Sport,2022,3594,False,7,1.0846037400235824e-05,645397.0,242,110172.37314087298,5.36,19.2,82.1,53,86.31,66.6,89.2,78.79
eci_table_20,Win It On The Pitch,Malta,Sport,2022,3594,False,9,1.790499609074252e-05,502653.0,1380,29416.230606402427,3.47,54.3,82.3,45,70.26,68.19,81.05,78.33
eci_table_20,Win It On The Pitch,Netherlands,Sport,2022,3594,False,43,2.480838407994069e-06,17332850.0,508,52447.83143920359,3.2,85.0,81.8,64,87.34,74.03,90.08,86.43
eci_table_20,Win It On The Pitch,Poland,Sport,2022,3594,False,9,2.370237777513365e-07,37970874.0,124,15595.227033436207,3.47,67.8,77.6,53,58.03,63.27,67.09,78.63
eci_table_20,Win It On The Pitch,Portugal,Sport,2022,3594,False,49,4.7714490510999794e-06,10269417.0,111,23145.04081731222,6.33,63.9,81.3,60,73.19,62.92,85.78,77.64
eci_table_20,Win It On The Pitch,Romania,Sport,2022,3594,False,89,4.597928225203838e-06,19356544.0,84,12919.529644186485,3.98,49.4,75.4,32,57.11,49.96,73.56,70.47
eci_table_20,Win It On The Pitch,Slovakia,Sport,2022,3594,False,4,7.333968577244932e-07,5454073.0,114,19329.0968008679,5.56,46.6,77.2,48,61.93,61.15,78.6,72.75
eci_table_20,Win It On The Pitch,Slovenia,Sport,2022,3594,False,107,5.124653606941942e-05,2087946.0,103,25739.247814359183,4.2,78.6,81.0,55,63.66,62.69,75.8,81.8
eci_table_20,Win It On The Pitch,Spain,Sport,2022,3594,False,629,1.336115143471683e-05,47076781.0,94,29613.67113798626,13.96,88.9,83.3,58,72.48,69.27,83.65,80.98
eci_table_20,Win It On The Pitch,Sweden,Sport,2022,3594,False,31,3.0139654519834955e-06,10285453.0,25,51610.06605523354,6.48,67.0,82.5,71,86.41,78.29,91.9,85.92
eci_table_21,Fur Free Europe,Austria,Animal Welfare,2022,1502319,True,25136,0.0028315658764319,8877067.0,109,50277.27508736838,4.67,85.1,81.6,59,81.19,67.94,85.99,81.93
eci_table_21,Fur Free Europe,Belgium,Animal Welfare,2022,1502319,True,27753,0.002416655092648,11484055.0,383,46116.699233676605,5.59,79.7,81.6,61,80.31,64.55,87.7,84.79
eci_table_21,Fur Free Europe,Bulgaria,Animal Welfare,2022,1502319,True,71444,0.0102417499682113,6975761.0,64,12328.404026456756,4.34,71.0,74.9,31,53.12,54.62,68.31,72.79
eci_table_21,Fur Free Europe,Croatia,Animal Welfare,2022,1502319,True,9362,0.0023016594960049,4067500.0,73,14853.239837492318,6.93,67.9,78.1,45,56.15,52.19,75.16,73.54
eci_table_21,Fur Free Europe,Cyprus,Animal Welfare,2022,1502319,True,603,0.0005030974281959,1198575.0,131,20494.87761299877,7.27,75.9,80.8,39,65.69,56.86,78.31,79.14
eci_table_21,Fur Free Europe,Czech Republic,Animal Welfare,2022,1502319,True,31722,0.0029730895191237,10669709.0,139,23101.777704996453,1.93,64.1,79.0,58,68.72,61.62,82.53,80.66
eci_table_21,Fur Free Europe,Denmark,Animal Welfare,2022,1502319,True,52178,0.0089675216501422,5818553.0,137,59822.092960913134,4.91,80.6,81.0,73,89.45,82.56,94.09,87.48
eci_table_21,Fur Free Europe,Estonia,Animal Welfare,2022,1502319,True,5808,0.0043609365802087,1331824.0,31,23566.890205462583,5.11,69.6,78.2,71,79.03,61.94,87.2,82.19
eci_table_21,Fur Free Europe,Finland,Animal Welfare,2022,1502319,True,82067,0.0148663644857883,5520314.0,18,48685.853986747854,6.59,88.2,81.7,74,90.41,77.27,91.96,88.38
eci_table_21,Fur Free Europe,France,Animal Welfare,2022,1502319,True,107672,0.0016056096247224,67059887.0,119,40493.9285720389,8.43,65.6,82.5,57,77.24,60.6,79.06,81.27
eci_table_21,Fur Free Europe,Germany,Animal Welfare,2022,1502319,True,518534,0.0062374177970358,83132799.0,240,46258.8782897109,3.04,70.2,80.9,61,84.39,65.96,87.7,83.45
eci_table_21,Fur Free Europe,Greece,Animal Welfare,2022,1502319,True,16713,0.0015595835959389,10716322.0,81,19582.53601086268,17.24,136.6,81.3,38,60.81,52.31,73.3,79.34
eci_table_21,Fur Free Europe,Hungary,Animal Welfare,2022,1502319,True,6515,0.0006668407378585,9769949.0,107,16475.741838979917,3.4,48.5,75.8,41,45.75,59.51,60.36,77.34
eci_table_21,Fur Free Europe,Republic of Ireland,Animal Welfare,2022,1502319,True,5455,0.0010894597218452,5007069.0,72,77629.9889911643,4.93,77.8,82.3,70,81.72,67.73,88.59,85.0
eci_table_21,Fur Free Europe,Italy,Animal Welfare,2022,1502319,True,83164,0.0013792303733978,60297396.0,206,33189.56579886136,9.89,61.9,82.9,47,62.33,60.97,78.44,80.0
eci_table_21,Fur Free Europe,Latvia,Animal Welfare,2022,1502319,True,64162,0.0335436893457668,1912789.0,30,17836.364886560932,6.52,88.1,74.7,55,68.82,55.06,81.39,81.36
eci_table_21,Fur Free Europe,Lithuania,Animal Welfare,2022,1502319,True,49650,0.0178158519099023,2786844.0,43,19455.45412660343,6.35,72.4,75.7,54,72.57,47.26,79.62,81.8
eci_table_21,Fur Free Europe,Luxembourg,Animal Welfare,2022,1502319,True,1912,0.0029625176441786,645397.0,242,110172.37314087298,5.36,19.2,82.1,53,86.31,66.6,89.2,78.79
eci_table_21,Fur Free Europe,Malta,Animal Welfare,2022,1502319,True,4131,0.0082183932056508,502653.0,1380,29416.230606402427,3.47,54.3,82.3,45,70.26,68.19,81.05,78.33
eci_table_21,Fur Free Europe,Netherlands,Animal Welfare,2022,1502319,True,41122,0.0023724892328728,17332850.0,508,52447.83143920359,3.2,85.0,81.8,64,87.34,74.03,90.08,86.43
eci_table_21,Fur Free Europe,Poland,Animal Welfare,2022,1502319,True,90919,0.0023944405388193,37970874.0,124,15595.227033436207,3.47,67.8,77.6,53,58.03,63.27,67.09,78.63
eci_table_21,Fur Free Europe,Portugal,Animal Welfare,2022,1502319,True,8395,0.000817475811918,10269417.0,111,23145.04081731222,6.33,63.9,81.3,60,73.19,62.92,85.78,77.64
eci_table_21,Fur Free Europe,Romania,Animal Welfare,2022,1502319,True,23160,0.0011964945808507,19356544.0,84,12919.529644186485,3.98,49.4,75.4,32,57.11,49.96,73.56,70.47
eci_table_21,Fur Free Europe,Slovakia,Animal Welfare,2022,1502319,True,34946,0.00640732164751,5454073.0,114,19329.0968008679,5.56,46.6,77.2,48,61.93,61.15,78.6,72.75
